Date,BWB ID,Modification type,Before,After,Adds,Modifies,Deletes
1945-12-07,BWBR0002010,add,,,1,0,0
2000-12-13,BWBR0011842,add,,,1,0,0
2000-12-10,BWBR0011882,add,,,1,0,0
1955-06-11,BWBV0004932,add,,,1,0,0
1938-02-04,BWBV0006032,add,,,1,0,0
1955-06-15,BWBV0002026,add,,,1,0,0
2000-12-06,BWBR0011891,add,,,1,0,0
2000-12-06,BWBR0011790,add,,,1,0,0
2000-12-05,BWBR0011716,add,,,1,0,0
1955-06-18,BWBV0005063,add,,,1,0,0
2000-12-04,BWBR0011860,add,,,1,0,0
2000-12-03,BWBR0011666,add,,,1,0,0
1952-08-15,BWBV0005069,add,,,1,0,0
2000-12-08,BWBR0011752,add,,,1,0,0
1915-08-01,BWBV0006113,add,,,1,0,0
1974-10-10,BWBV0004655,add,,,1,0,0
2000-12-01,BWBR0011751,add,,,1,0,0
2000-12-01,BWBR0021471,add,,,1,0,0
2000-12-01,BWBR0011546,add,,,1,0,0
2000-12-01,BWBR0011836,add,,,1,0,0
2000-12-01,BWBR0011679,add,,,1,0,0
2000-12-01,BWBV0001328,add,,,1,0,0
2000-12-01,BWBV0002978,add,,,1,0,0
2000-12-01,BWBV0002979,add,,,1,0,0
2000-12-01,BWBV0001407,add,,,1,0,0
2000-12-01,BWBR0011789,add,,,1,0,0
2000-12-02,BWBR0011783,add,,,1,0,0
1945-12-10,BWBV0005509,add,,,1,0,0
1954-05-21,BWBV0005682,add,,,1,0,0
2012-02-02,BWBR0031206,add,,,1,0,0
2012-02-02,BWBR0031197,add,,,1,0,0
2012-02-02,BWBR0025761,delete,,,0,0,1
2012-02-02,BWBR0031203,add,,,1,0,0
2012-02-02,BWBV0005640,add,,,1,0,0
2012-02-02,BWBR0031195,add,,,1,0,0
1954-05-22,BWBV0005563,add,,,1,0,0
2012-02-01,BWBR0030535,delete,,,0,0,1
2012-02-01,BWBR0031185,add,,,1,0,0
2012-02-01,BWBR0031084,add,,,1,0,0
2012-02-01,BWBR0012334,delete,,,0,0,1
2012-02-01,BWBR0013014,delete,,,0,0,1
2012-02-01,BWBR0022152,delete,,,0,0,1
2012-02-01,BWBR0029121,delete,,,0,0,1
2012-02-01,BWBR0025262,delete,,,0,0,1
2012-02-01,BWBR0030633,add,,,1,0,0
2012-02-01,BWBR0031196,add,,,1,0,0
2012-02-01,BWBR0029425,delete,,,0,0,1
2012-02-01,BWBR0031194,add,,,1,0,0
2004-09-01,BWBR0009067,add,,,1,0,0
2004-09-01,BWBR0017064,add,,,1,0,0
2004-09-01,BWBR0017037,add,,,1,0,0
2004-09-01,BWBR0017125,add,,,1,0,0
2004-09-01,BWBR0017009,add,,,1,0,0
2004-09-01,BWBR0016995,add,,,1,0,0
2004-09-01,BWBR0016994,add,,,1,0,0
2004-09-01,BWBR0016885,add,,,1,0,0
2004-09-01,BWBV0001544,add,,,1,0,0
2004-09-01,BWBV0001678,add,,,1,0,0
2004-09-01,BWBR0016960,add,,,1,0,0
2004-09-01,BWBR0003821,add,,,1,0,0
2004-09-01,BWBR0016727,add,,,1,0,0
2004-09-01,BWBR0015551,add,,,1,0,0
2004-09-01,BWBR0016910,add,,,1,0,0
2004-09-01,BWBR0016911,add,,,1,0,0
2004-09-01,BWBR0016909,add,,,1,0,0
2005-05-27,BWBR0004394,add,,,1,0,0
2005-05-27,BWBR0005954,add,,,1,0,0
2005-05-27,BWBR0018319,add,,,1,0,0
2005-05-27,BWBR0008644,add,,,1,0,0
2005-05-26,BWBR0018339,add,,,1,0,0
2005-05-26,BWBR0003763,add,,,1,0,0
2005-05-26,BWBR0005670,add,,,1,0,0
2005-05-26,BWBR0007942,add,,,1,0,0
2005-05-26,BWBR0006134,add,,,1,0,0
2005-05-25,BWBR0009200,add,,,1,0,0
2004-09-03,BWBR0017063,add,,,1,0,0
2004-09-03,BWBR0002636,add,,,1,0,0
2004-09-03,BWBR0017127,add,,,1,0,0
2005-05-29,BWBR0018333,add,,,1,0,0
2005-05-29,BWBR0018249,add,,,1,0,0
2005-05-28,BWBR0018149,add,,,1,0,0
1988-01-21,BWBV0002668,add,,,1,0,0
1988-01-22,BWBR0004260,add,,,1,0,0
1951-07-11,BWBV0005136,add,,,1,0,0
1988-01-28,BWBV0002931,add,,,1,0,0
1946-07-12,BWBR0002018,add,,,1,0,0
1975-02-27,BWBV0003383,add,,,1,0,0
1951-07-18,BWBV0005292,add,,,1,0,0
1964-10-21,BWBV0005390,add,,,1,0,0
1964-10-21,BWBV0004381,add,,,1,0,0
1964-10-21,BWBV0005269,add,,,1,0,0
1964-10-22,BWBV0005570,add,,,1,0,0
2000-07-05,BWBR0011283,add,,,1,0,0
2000-07-05,BWBR0011450,add,,,1,0,0
1988-01-16,BWBV0002682,add,,,1,0,0
2000-07-07,BWBR0010985,add,,,1,0,0
1988-01-18,BWBR0004255,add,,,1,0,0
2000-07-08,BWBR0011378,add,,,1,0,0
2000-07-08,BWBR0011299,add,,,1,0,0
1891-09-01,BWBR0001858,add,,,1,0,0
2000-07-01,BWBR0011451,add,,,1,0,0
2000-07-01,BWBR0011424,add,,,1,0,0
2000-07-01,BWBR0011345,add,,,1,0,0
2000-07-01,BWBR0011356,add,,,1,0,0
2000-07-01,BWBR0011396,add,,,1,0,0
2000-07-01,BWBR0008111,add,,,1,0,0
2000-07-01,BWBR0010984,add,,,1,0,0
1955-06-01,BWBV0005140,add,,,1,0,0
1999-06-28,BWBR0010508,add,,,1,0,0
1999-06-28,BWBV0001412,add,,,1,0,0
1999-06-29,BWBR0010555,add,,,1,0,0
2000-07-14,BWBR0011437,add,,,1,0,0
2000-07-15,BWBR0011428,add,,,1,0,0
1999-06-23,BWBR0010541,add,,,1,0,0
1999-06-23,BWBR0010513,add,,,1,0,0
1999-06-23,BWBV0001122,add,,,1,0,0
1999-06-25,BWBR0010500,add,,,1,0,0
2000-07-16,BWBR0011486,add,,,1,0,0
2000-07-17,BWBR0027996,add,,,1,0,0
1950-04-04,BWBV0005908,add,,,1,0,0
1999-06-17,BWBR0010516,add,,,1,0,0
2000-07-20,BWBR0011492,add,,,1,0,0
2000-07-20,BWBR0002943,add,,,1,0,0
2000-07-20,BWBR0011508,add,,,1,0,0
2000-07-20,BWBR0011472,add,,,1,0,0
2000-07-20,BWBR0011473,add,,,1,0,0
2000-07-21,BWBR0011467,add,,,1,0,0
1999-06-12,BWBR0010472,add,,,1,0,0
2000-07-26,BWBR0011479,add,,,1,0,0
2000-07-26,BWBR0011496,add,,,1,0,0
2000-07-26,BWBR0011445,add,,,1,0,0
2000-07-26,BWBR0011438,add,,,1,0,0
2000-07-26,BWBR0011493,add,,,1,0,0
2000-07-26,BWBR0011494,add,,,1,0,0
2000-07-26,BWBR0011429,add,,,1,0,0
2000-07-26,BWBR0011523,add,,,1,0,0
2000-07-27,BWBR0011484,add,,,1,0,0
1999-06-15,BWBR0010496,add,,,1,0,0
2000-07-28,BWBR0011454,add,,,1,0,0
1999-06-16,BWBR0010455,add,,,1,0,0
1973-06-01,BWBV0003776,add,,,1,0,0
1973-06-01,BWBV0003865,add,,,1,0,0
2000-04-29,BWBR0004530,add,,,1,0,0
2000-04-29,BWBR0004762,add,,,1,0,0
2000-04-28,BWBR0011219,add,,,1,0,0
2000-04-28,BWBR0010480,add,,,1,0,0
1987-05-13,BWBV0002654,add,,,1,0,0
1999-06-02,BWBR0010418,add,,,1,0,0
1999-06-04,BWBR0010235,add,,,1,0,0
1999-06-01,BWBR0006713,add,,,1,0,0
1999-06-01,BWBR0002480,add,,,1,0,0
1999-06-01,BWBR0002521,add,,,1,0,0
1999-06-01,BWBR0015273,add,,,1,0,0
1999-06-01,BWBR0010345,add,,,1,0,0
1999-06-01,BWBR0010373,add,,,1,0,0
1999-06-01,BWBV0001394,add,,,1,0,0
1999-06-01,BWBV0001389,add,,,1,0,0
1999-06-01,BWBV0001385,add,,,1,0,0
1999-06-01,BWBV0001388,add,,,1,0,0
1999-06-01,BWBR0010416,add,,,1,0,0
1999-06-01,BWBR0009929,add,,,1,0,0
1989-10-25,BWBV0004444,add,,,1,0,0
2004-09-30,BWBR0017222,add,,,1,0,0
1926-02-27,BWBV0005946,add,,,1,0,0
2000-04-19,BWBR0011246,add,,,1,0,0
2000-04-19,BWBR0011311,add,,,1,0,0
2000-04-19,BWBR0011265,add,,,1,0,0
2000-04-19,BWBR0011306,add,,,1,0,0
2000-04-19,BWBR0011307,add,,,1,0,0
2000-04-19,BWBR0005502,add,,,1,0,0
2004-09-29,BWBR0017238,add,,,1,0,0
1963-03-11,BWBR0002395,add,,,1,0,0
2005-05-01,BWBR0016562,add,,,1,0,0
2005-05-01,BWBR0018176,add,,,1,0,0
2005-05-01,BWBR0021173,add,,,1,0,0
2005-05-01,BWBR0018136,add,,,1,0,0
2005-05-01,BWBR0018233,add,,,1,0,0
2005-05-01,BWBR0018231,add,,,1,0,0
2005-05-01,BWBR0018228,add,,,1,0,0
2005-05-01,BWBR0018230,add,,,1,0,0
2005-05-01,BWBR0018232,add,,,1,0,0
2005-05-01,BWBR0018229,add,,,1,0,0
2005-05-01,BWBR0018217,add,,,1,0,0
2005-05-01,BWBR0018058,add,,,1,0,0
2005-05-01,BWBR0017433,add,,,1,0,0
2005-05-01,BWBR0016092,add,,,1,0,0
2005-05-01,BWBR0017458,add,,,1,0,0
2005-05-01,BWBV0001718,add,,,1,0,0
2005-05-01,BWBV0001720,add,,,1,0,0
2005-05-01,BWBV0001587,add,,,1,0,0
2005-05-01,BWBV0001722,add,,,1,0,0
2005-05-01,BWBR0003906,add,,,1,0,0
2005-05-01,BWBR0018067,add,,,1,0,0
2005-05-01,BWBR0018268,add,,,1,0,0
2011-10-14,BWBR0030519,add,,,1,0,0
2011-10-14,BWBR0030522,add,,,1,0,0
2011-10-14,BWBR0030523,add,,,1,0,0
1973-06-23,BWBV0004121,add,,,1,0,0
2011-10-15,BWBR0030535,add,,,1,0,0
2011-10-15,BWBR0030528,add,,,1,0,0
2011-10-15,BWBR0030526,add,,,1,0,0
2011-10-15,BWBR0030530,add,,,1,0,0
2011-10-15,BWBR0023628,delete,,,0,0,1
2011-10-15,BWBR0030524,add,,,1,0,0
2011-10-12,BWBR0030517,add,,,1,0,0
2011-10-12,BWBR0023693,delete,,,0,0,1
2011-10-12,BWBR0022797,delete,,,0,0,1
2011-10-12,BWBR0022795,delete,,,0,0,1
2011-10-12,BWBR0011828,delete,,,0,0,1
2011-10-12,BWBR0025722,delete,,,0,0,1
2011-10-12,BWBR0029963,add,,,1,0,0
2011-10-12,BWBR0030512,add,,,1,0,0
1992-10-09,BWBR0005631,add,,,1,0,0
1973-06-21,BWBR0002885,add,,,1,0,0
2011-10-13,BWBR0016413,delete,,,0,0,1
2011-10-13,BWBR0030520,add,,,1,0,0
2011-10-13,BWBR0030516,add,,,1,0,0
2011-10-13,BWBR0019640,delete,,,0,0,1
2011-10-18,BWBR0027998,delete,,,0,0,1
2011-10-18,BWBR0026128,delete,,,0,0,1
2011-10-18,BWBR0028925,delete,,,0,0,1
2011-10-18,BWBR0030533,add,,,1,0,0
2011-10-18,BWBR0024628,delete,,,0,0,1
2011-10-18,BWBR0030527,add,,,1,0,0
2011-10-19,BWBR0019906,delete,,,0,0,1
2011-10-16,BWBR0030525,add,,,1,0,0
2011-10-16,BWBR0030460,delete,,,0,0,1
2011-10-16,BWBR0030547,add,,,1,0,0
1951-07-26,BWBV0004807,add,,,1,0,0
1912-01-03,BWBV0006135,add,,,1,0,0
2005-05-08,BWBR0017756,add,,,1,0,0
1912-01-01,BWBV0006275,add,,,1,0,0
2004-09-26,BWBR0016850,add,,,1,0,0
2005-05-06,BWBR0018247,add,,,1,0,0
2005-05-06,BWBR0014334,add,,,1,0,0
2005-05-06,BWBR0014335,add,,,1,0,0
2005-05-06,BWBR0014333,add,,,1,0,0
2005-05-06,BWBR0017254,add,,,1,0,0
2005-05-06,BWBR0017253,add,,,1,0,0
2005-05-06,BWBR0017255,add,,,1,0,0
1992-10-01,BWBR0003697,add,,,1,0,0
1992-10-01,BWBR0005540,add,,,1,0,0
1992-10-01,BWBR0005574,add,,,1,0,0
1992-10-01,BWBR0005668,add,,,1,0,0
1992-10-01,BWBV0002013,add,,,1,0,0
1992-10-01,BWBV0002225,add,,,1,0,0
1992-10-01,BWBV0002437,add,,,1,0,0
1992-10-01,BWBR0005572,add,,,1,0,0
1992-10-01,BWBR0005671,add,,,1,0,0
2004-09-25,BWBR0017167,add,,,1,0,0
2005-05-07,BWBR0016957,add,,,1,0,0
2000-04-06,BWBV0001431,add,,,1,0,0
2004-09-24,BWBR0006310,add,,,1,0,0
2004-09-24,BWBV0003181,add,,,1,0,0
2004-09-23,BWBR0014499,add,,,1,0,0
2004-09-23,BWBR0013575,add,,,1,0,0
2005-05-05,BWBR0018226,add,,,1,0,0
2004-09-22,BWBR0017213,add,,,1,0,0
2005-05-03,BWBR0018288,add,,,1,0,0
2005-05-03,BWBV0001665,delete,,,0,0,1
2005-05-03,BWBV0001731,add,,,1,0,0
2005-05-12,BWBR0018269,add,,,1,0,0
2005-05-11,BWBR0006043,add,,,1,0,0
2005-05-11,BWBR0003262,add,,,1,0,0
2005-05-11,BWBR0028014,add,,,1,0,0
2005-05-11,BWBR0018237,add,,,1,0,0
2005-05-11,BWBR0017864,add,,,1,0,0
2000-04-12,BWBR0011232,add,,,1,0,0
2000-04-12,BWBR0011285,add,,,1,0,0
2000-04-12,BWBR0011286,add,,,1,0,0
2000-04-12,BWBR0011287,add,,,1,0,0
2000-04-12,BWBR0011293,add,,,1,0,0
1988-01-01,BWBR0004072,add,,,1,0,0
1988-01-01,BWBR0003284,add,,,1,0,0
1988-01-01,BWBR0004234,add,,,1,0,0
1988-01-01,BWBR0004240,add,,,1,0,0
1988-01-01,BWBR0004247,add,,,1,0,0
1988-01-01,BWBV0001039,add,,,1,0,0
1988-01-01,BWBV0004551,add,,,1,0,0
1988-01-01,BWBV0001038,add,,,1,0,0
1988-01-01,BWBR0004254,add,,,1,0,0
2000-04-15,BWBR0011294,add,,,1,0,0
2000-04-15,BWBR0009606,add,,,1,0,0
2000-04-16,BWBR0008631,add,,,1,0,0
2004-09-18,BWBR0017124,add,,,1,0,0
2004-09-18,BWBR0017161,add,,,1,0,0
2004-09-18,BWBR0017055,add,,,1,0,0
2004-09-18,BWBR0016961,add,,,1,0,0
2000-04-13,BWBR0011270,add,,,1,0,0
2004-09-19,BWBR0017176,add,,,1,0,0
2004-09-19,BWBR0017196,add,,,1,0,0
2004-09-19,BWBR0016849,add,,,1,0,0
2004-09-19,BWBR0017177,add,,,1,0,0
2011-10-22,BWBR0030549,add,,,1,0,0
2011-10-21,BWBR0030626,add,,,1,0,0
2011-10-20,BWBR0030538,add,,,1,0,0
2011-10-20,BWBR0030542,add,,,1,0,0
2011-10-20,BWBR0030230,delete,,,0,0,1
2011-10-20,BWBR0030546,add,,,1,0,0
2011-10-20,BWBR0026452,delete,,,0,0,1
2011-10-20,BWBV0005564,add,,,1,0,0
2011-10-01,BWBR0030045,delete,,,0,0,1
2011-10-01,BWBR0030477,add,,,1,0,0
2011-10-01,BWBR0030476,add,,,1,0,0
2011-10-01,BWBR0030351,add,,,1,0,0
2011-10-01,BWBR0030309,add,,,1,0,0
2011-10-01,BWBR0014444,delete,,,0,0,1
2011-10-01,BWBR0030168,delete,,,0,0,1
2011-10-01,BWBR0029423,delete,,,0,0,1
2011-10-01,BWBR0020577,delete,,,0,0,1
2011-10-01,BWBR0030372,add,,,1,0,0
2011-10-01,BWBR0030294,add,,,1,0,0
2011-10-01,BWBR0028974,add,,,1,0,0
2011-10-01,BWBR0024645,delete,,,0,0,1
2011-10-01,BWBR0026183,delete,,,0,0,1
2011-10-01,BWBR0012876,delete,,,0,0,1
2011-10-01,BWBR0011596,delete,,,0,0,1
2011-10-01,BWBR0010020,delete,,,0,0,1
2011-10-01,BWBR0028976,add,,,1,0,0
2011-10-01,BWBR0030459,delete,,,0,0,1
2011-10-01,BWBR0030479,add,,,1,0,0
2011-10-01,BWBR0016398,delete,,,0,0,1
2011-10-01,BWBR0030485,add,,,1,0,0
2011-10-01,BWBR0030500,add,,,1,0,0
2011-10-01,BWBR0030379,delete,,,0,0,1
2011-10-01,BWBR0030482,add,,,1,0,0
2011-10-02,BWBR0030487,add,,,1,0,0
2011-10-03,BWBR0030490,add,,,1,0,0
2011-10-04,BWBR0030480,add,,,1,0,0
2011-10-05,BWBR0030488,add,,,1,0,0
2011-10-05,BWBR0030495,add,,,1,0,0
2011-10-05,BWBR0021339,delete,,,0,0,1
1987-05-07,BWBV0002436,add,,,1,0,0
2011-10-06,BWBR0030498,add,,,1,0,0
1912-01-10,BWBV0006043,add,,,1,0,0
1912-01-10,BWBV0006086,add,,,1,0,0
2011-10-07,BWBR0029811,delete,,,0,0,1
2011-10-07,BWBR0030497,add,,,1,0,0
1987-05-09,BWBR0004121,add,,,1,0,0
2004-09-15,BWBR0017151,add,,,1,0,0
2004-09-15,BWBR0017174,add,,,1,0,0
2004-09-15,BWBR0017206,add,,,1,0,0
2004-09-15,BWBR0016947,add,,,1,0,0
2005-05-17,BWBR0018307,add,,,1,0,0
2005-05-17,BWBV0001635,add,,,1,0,0
2011-10-09,BWBR0028417,delete,,,0,0,1
2011-10-09,BWBR0028512,delete,,,0,0,1
2011-10-09,BWBR0030503,add,,,1,0,0
2005-05-18,BWBR0008956,add,,,1,0,0
2005-05-18,BWBR0018340,add,,,1,0,0
2004-09-17,BWBR0017163,add,,,1,0,0
2005-05-19,BWBR0018306,add,,,1,0,0
2005-05-19,BWBR0018308,add,,,1,0,0
2004-09-16,BWBR0017164,add,,,1,0,0
2004-09-11,BWBR0016848,add,,,1,0,0
2004-09-10,BWBR0012275,add,,,1,0,0
2004-09-10,BWBR0017146,add,,,1,0,0
2004-09-10,BWBR0017153,add,,,1,0,0
2005-05-14,BWBR0018277,add,,,1,0,0
2004-09-13,BWBR0016946,add,,,1,0,0
2005-05-15,BWBR0017851,add,,,1,0,0
2005-05-15,BWBR0017853,add,,,1,0,0
2005-05-15,BWBR0017852,add,,,1,0,0
2005-05-15,BWBR0017437,add,,,1,0,0
2005-05-15,BWBR0018177,add,,,1,0,0
1987-05-01,BWBV0002369,add,,,1,0,0
1987-05-01,BWBV0004685,add,,,1,0,0
1987-05-01,BWBV0003760,add,,,1,0,0
2005-05-16,BWBR0018335,add,,,1,0,0
2005-05-21,BWBR0018309,add,,,1,0,0
2005-05-20,BWBR0018313,add,,,1,0,0
2005-05-20,BWBR0026757,add,,,1,0,0
2005-05-20,BWBR0026758,add,,,1,0,0
2005-05-22,BWBR0018204,add,,,1,0,0
2000-04-01,BWBR0011218,add,,,1,0,0
2000-04-01,BWBR0010862,add,,,1,0,0
2000-04-01,BWBR0010561,add,,,1,0,0
2000-04-01,BWBR0009182,add,,,1,0,0
2000-04-01,BWBR0011248,add,,,1,0,0
2000-04-01,BWBV0001105,add,,,1,0,0
2000-04-01,BWBR0011145,add,,,1,0,0
2004-09-08,BWBR0017123,add,,,1,0,0
2004-09-08,BWBR0017135,add,,,1,0,0
2004-09-08,BWBR0033298,add,,,1,0,0
2000-04-05,BWBR0011253,add,,,1,0,0
2000-04-05,BWBV0001419,add,,,1,0,0
2011-10-11,BWBR0028587,add,,,1,0,0
2011-10-11,BWBV0003987,delete,,,0,0,1
2011-10-11,BWBR0030513,add,,,1,0,0
2011-10-10,BWBR0030509,add,,,1,0,0
2011-10-10,BWBR0030484,add,,,1,0,0
1992-10-30,BWBV0005229,add,,,1,0,0
1983-06-16,BWBR0003327,add,,,1,0,0
2006-10-05,BWBR0020230,add,,,1,0,0
2006-10-05,BWBR0020231,add,,,1,0,0
2006-10-05,BWBR0020235,add,,,1,0,0
2006-10-05,BWBR0020236,add,,,1,0,0
2006-10-05,BWBR0020237,add,,,1,0,0
1998-12-30,BWBR0010139,add,,,1,0,0
1998-12-30,BWBR0008227,add,,,1,0,0
1998-12-30,BWBR0008736,add,,,1,0,0
2006-10-06,BWBR0020274,add,,,1,0,0
2006-10-06,BWBR0018610,add,,,1,0,0
2006-10-03,BWBR0020378,add,,,1,0,0
2006-10-04,BWBR0020172,add,,,1,0,0
2006-10-04,BWBR0020173,add,,,1,0,0
2006-10-04,BWBR0020174,add,,,1,0,0
2006-10-04,BWBR0020175,add,,,1,0,0
2006-10-04,BWBR0020176,add,,,1,0,0
2006-10-04,BWBR0020177,add,,,1,0,0
2006-10-04,BWBR0020178,add,,,1,0,0
2006-10-04,BWBR0020179,add,,,1,0,0
2006-10-04,BWBR0020332,add,,,1,0,0
1992-10-23,BWBV0002734,add,,,1,0,0
1991-04-01,BWBR0003328,add,,,1,0,0
1991-04-01,BWBR0005039,add,,,1,0,0
1991-04-01,BWBV0002714,add,,,1,0,0
2006-10-07,BWBR0020361,add,,,1,0,0
2006-10-07,BWBR0020348,add,,,1,0,0
2006-10-07,BWBR0020349,add,,,1,0,0
2006-10-08,BWBR0018008,add,,,1,0,0
2006-10-01,BWBR0005199,add,,,1,0,0
2006-10-01,BWBR0019719,add,,,1,0,0
2006-10-01,BWBR0020238,add,,,1,0,0
2006-10-01,BWBR0020038,add,,,1,0,0
2006-10-01,BWBR0019915,add,,,1,0,0
2006-10-01,BWBR0020142,add,,,1,0,0
2006-10-01,BWBR0020143,add,,,1,0,0
2006-10-01,BWBR0021289,add,,,1,0,0
2006-10-01,BWBR0020170,add,,,1,0,0
2006-10-01,BWBR0020122,add,,,1,0,0
2006-10-01,BWBR0011381,add,,,1,0,0
2006-10-01,BWBR0008042,add,,,1,0,0
2006-10-01,BWBR0008041,add,,,1,0,0
2006-10-01,BWBR0017139,add,,,1,0,0
2006-10-01,BWBR0020024,add,,,1,0,0
2006-10-01,BWBR0020370,add,,,1,0,0
2006-10-01,BWBV0001190,add,,,1,0,0
2006-10-01,BWBV0001588,add,,,1,0,0
2006-10-01,BWBV0001808,add,,,1,0,0
2006-10-01,BWBR0020318,add,,,1,0,0
2006-10-01,BWBR0020336,add,,,1,0,0
2006-10-01,BWBR0021353,add,,,1,0,0
1992-10-29,BWBR0006123,add,,,1,0,0
1992-10-29,BWBR0005660,add,,,1,0,0
2011-10-30,BWBR0030195,delete,,,0,0,1
2011-10-31,BWBR0030567,add,,,1,0,0
2011-10-31,BWBR0022058,delete,,,0,0,1
2011-10-31,BWBR0020087,delete,,,0,0,1
2011-10-31,BWBR0030568,add,,,1,0,0
2011-10-31,BWBR0030566,add,,,1,0,0
1932-04-02,BWBV0005952,add,,,1,0,0
1932-04-02,BWBV0005967,add,,,1,0,0
1932-04-02,BWBV0005969,add,,,1,0,0
1932-04-02,BWBV0005970,add,,,1,0,0
1954-06-01,BWBV0005809,add,,,1,0,0
1954-06-01,BWBV0005684,add,,,1,0,0
1992-10-15,BWBR0005629,add,,,1,0,0
1992-10-16,BWBR0005599,add,,,1,0,0
1991-04-11,BWBR0004465,add,,,1,0,0
1960-11-01,BWBV0004805,add,,,1,0,0
1960-11-01,BWBV0005654,add,,,1,0,0
1960-11-01,BWBV0004734,add,,,1,0,0
1960-11-01,BWBV0005676,add,,,1,0,0
1954-06-04,BWBV0005138,add,,,1,0,0
1954-06-04,BWBV0005059,add,,,1,0,0
2011-10-28,BWBR0030559,add,,,1,0,0
2011-10-28,BWBR0021126,delete,,,0,0,1
2011-10-28,BWBR0030551,add,,,1,0,0
2011-10-28,BWBR0029761,delete,,,0,0,1
2011-10-28,BWBR0030556,add,,,1,0,0
2011-10-27,BWBR0030550,add,,,1,0,0
1954-06-08,BWBV0005258,add,,,1,0,0
1954-06-08,BWBV0005259,add,,,1,0,0
1954-06-08,BWBV0005260,add,,,1,0,0
1954-06-08,BWBV0005261,add,,,1,0,0
2011-10-26,BWBR0030463,add,,,1,0,0
2011-10-25,BWBR0030554,add,,,1,0,0
2011-10-25,BWBR0030156,delete,,,0,0,1
2011-10-25,BWBR0030555,add,,,1,0,0
2011-10-24,BWBV0001497,delete,,,0,0,1
2011-10-23,BWBR0030628,add,,,1,0,0
2011-10-23,BWBR0030630,add,,,1,0,0
2011-10-23,BWBR0028052,delete,,,0,0,1
2011-10-23,BWBR0022479,delete,,,0,0,1
1932-04-17,BWBV0005988,add,,,1,0,0
1932-04-17,BWBV0005992,add,,,1,0,0
1932-04-17,BWBV0005993,add,,,1,0,0
1932-04-17,BWBV0005994,add,,,1,0,0
1932-04-17,BWBV0005995,add,,,1,0,0
1932-04-17,BWBV0005996,add,,,1,0,0
1989-10-01,BWBV0002923,add,,,1,0,0
1829-06-16,BWBR0001835,add,,,1,0,0
1954-06-14,BWBR0002133,add,,,1,0,0
2006-10-29,BWBR0019282,add,,,1,0,0
1991-04-24,BWBR0005052,add,,,1,0,0
1963-09-12,BWBR0002424,add,,,1,0,0
2006-10-27,BWBR0019567,add,,,1,0,0
2006-10-27,BWBR0016605,add,,,1,0,0
2006-10-27,BWBR0020435,add,,,1,0,0
2006-10-27,BWBR0020428,add,,,1,0,0
2006-10-27,BWBR0016766,add,,,1,0,0
2006-10-27,BWBR0020325,add,,,1,0,0
2006-10-25,BWBR0020406,add,,,1,0,0
2006-10-25,BWBR0018671,add,,,1,0,0
2006-10-26,BWBR0020429,add,,,1,0,0
2006-10-26,BWBR0020431,add,,,1,0,0
2006-10-26,BWBR0019962,add,,,1,0,0
1991-04-21,BWBV0002531,add,,,1,0,0
2006-10-24,BWBR0020409,add,,,1,0,0
2006-10-21,BWBR0020407,add,,,1,0,0
2006-10-21,BWBR0020338,add,,,1,0,0
2006-10-21,BWBR0020339,add,,,1,0,0
2006-10-21,BWBR0020341,add,,,1,0,0
2006-10-21,BWBR0020342,add,,,1,0,0
2006-10-21,BWBR0020343,add,,,1,0,0
2006-10-21,BWBR0020344,add,,,1,0,0
2006-10-22,BWBR0019972,add,,,1,0,0
2006-10-22,BWBR0018941,add,,,1,0,0
2006-10-22,BWBR0018970,add,,,1,0,0
1949-09-20,BWBV0005761,add,,,1,0,0
1949-05-09,BWBV0005734,add,,,1,0,0
2006-10-18,BWBR0019824,add,,,1,0,0
2006-10-18,BWBR0019761,add,,,1,0,0
2006-10-19,BWBR0020280,add,,,1,0,0
2006-10-19,BWBR0020281,add,,,1,0,0
2006-10-19,BWBR0020282,add,,,1,0,0
2006-10-19,BWBR0020283,add,,,1,0,0
2006-10-19,BWBR0020284,add,,,1,0,0
2006-10-19,BWBR0020285,add,,,1,0,0
2006-10-19,BWBR0020286,add,,,1,0,0
2006-10-19,BWBR0020287,add,,,1,0,0
2006-10-19,BWBR0020288,add,,,1,0,0
2006-10-19,BWBR0020289,add,,,1,0,0
2006-10-19,BWBR0020290,add,,,1,0,0
1954-06-28,BWBV0005700,add,,,1,0,0
1960-11-22,BWBV0004760,add,,,1,0,0
2006-10-15,BWBR0019750,add,,,1,0,0
2006-10-16,BWBR0011076,add,,,1,0,0
2006-09-03,BWBR0012136,add,,,1,0,0
2006-09-03,BWBR0018969,add,,,1,0,0
2006-10-11,BWBR0020154,add,,,1,0,0
2006-10-11,BWBR0020155,add,,,1,0,0
2006-10-11,BWBR0020156,add,,,1,0,0
2006-10-11,BWBR0020157,add,,,1,0,0
2006-10-11,BWBR0020158,add,,,1,0,0
2006-10-11,BWBR0020159,add,,,1,0,0
2006-10-11,BWBR0020160,add,,,1,0,0
2006-10-11,BWBR0020298,add,,,1,0,0
2006-10-11,BWBR0020312,add,,,1,0,0
2006-10-11,BWBR0009788,add,,,1,0,0
2006-09-02,BWBR0010686,add,,,1,0,0
2006-10-12,BWBR0020204,add,,,1,0,0
2006-10-12,BWBR0020205,add,,,1,0,0
2006-10-12,BWBR0020206,add,,,1,0,0
2006-10-12,BWBR0020207,add,,,1,0,0
